entity_id,event_type,event,time,resource_id,value,fuel_level_start,fuel_level_end
StationTank,fuel_level_change,fuel_level_change,1523.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1524.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1525.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1526.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1527.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1528.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1529.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1530.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1531.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1532.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1533.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1534.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1535.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1536.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1537.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1538.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1539.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1540.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1541.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1542.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1543.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1544.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1545.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1546.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1547.0,,241.0,,
Car 28,resource_use_end,payment_ends,1548.0,1.0,,22.0,50.0
Car 28,resource_use,pumping_begins,1548.0,1.0,,22.0,50.0
StationTank,fuel_level_change,fuel_level_change,1548.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1549.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1550.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1551.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1552.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1553.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1554.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1555.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1556.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1557.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1558.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1559.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1560.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1561.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1562.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1563.0,,241.0,,
Car 27,resource_use_end,payment_ends,1564.0,2.0,,24.0,50.0
Car 27,resource_use,pumping_begins,1564.0,2.0,,24.0,50.0
StationTank,fuel_level_change,fuel_level_change,1564.0,,241.0,,
Car 32,arrival_departure,arrival,1565.0,,,,
Car 32,queue,pump_queue_wait_begins,1565.0,,,12.0,50.0
StationTank,fuel_level_change,fuel_level_change,1565.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1566.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1567.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1568.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1569.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1570.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1571.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1572.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1573.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1574.0,,241.0,,
StationTank,fuel_level_change,fuel_level_change,1575.0,,241.0,,
Car 28,resource_use_end,pumping_ends,1576.0,1.0,,22.0,50.0
Car 28,arrival_departure,depart,1576.0,,,,
StationTank,fuel_level_change,fuel_level_change,1576.0,,241.0,,
Car 29,resource_use,payment_begins,1576.0,1.0,,10.0,50.0
StationTank,fuel_level_change,fuel_level_change,1577.0,,201.0,,
StationTank,fuel_level_change,fuel_level_change,1578.0,,201.0,,
StationTank,fuel_level_change,fuel_level_change,1579.0,,201.0,,
StationTank,fuel_level_change,fuel_level_change,1580.0,,201.0,,
StationTank,fuel_level_change,fuel_level_change,1581.0,,201.0,,
StationTank,fuel_level_change,fuel_level_change,1582.0,,201.0,,
StationTank,fuel_level_change,fuel_level_change,1583.0,,201.0,,
StationTank,fuel_level_change,fuel_level_change,1584.0,,201.0,,
StationTank,fuel_level_change,fuel_level_change,1585.0,,201.0,,
StationTank,fuel_level_change,fuel_level_change,1586.0,,201.0,,
Car 33,arrival_departure,arrival,1587.0,,,,
Car 33,queue,pump_queue_wait_begins,1587.0,,,15.0,50.0
StationTank,fuel_level_change,fuel_level_change,1587.0,,201.0,,
StationTank,fuel_level_change,fuel_level_change,1588.0,,201.0,,
StationTank,fuel_level_change,fuel_level_change,1589.0,,201.0,,
Car 27,resource_use_end,pumping_ends,1590.0,2.0,,24.0,50.0
Car 27,arrival_departure,depart,1590.0,,,,
StationTank,fuel_level_change,fuel_level_change,1590.0,,201.0,,
Car 30,resource_use,payment_begins,1590.0,2.0,,25.0,50.0
StationTank,fuel_level_change,fuel_level_change,1591.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1592.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1593.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1594.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1595.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1596.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1597.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1598.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1599.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1600.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1601.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1602.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1603.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1604.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1605.0,,176.0,,
Car 34,arrival_departure,arrival,1606.0,,,,
Car 34,queue,pump_queue_wait_begins,1606.0,,,7.0,50.0
StationTank,fuel_level_change,fuel_level_change,1606.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1607.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1608.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1609.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1610.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1611.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1612.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1613.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1614.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1615.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1616.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1617.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1618.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1619.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1620.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1621.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1622.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1623.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1624.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1625.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1626.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1627.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1628.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1629.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1630.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1631.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1632.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1633.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1634.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1635.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1636.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1637.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1638.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1639.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1640.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1641.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1642.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1643.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1644.0,,176.0,,
Car 30,resource_use_end,payment_ends,1645.0,2.0,,25.0,50.0
Car 30,resource_use,pumping_begins,1645.0,2.0,,25.0,50.0
StationTank,fuel_level_change,fuel_level_change,1645.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1646.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1647.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1648.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1649.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1650.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1651.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1652.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1653.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1654.0,,176.0,,
Car 35,arrival_departure,arrival,1655.0,,,,
Car 35,queue,pump_queue_wait_begins,1655.0,,,23.0,50.0
StationTank,fuel_level_change,fuel_level_change,1655.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1656.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1657.0,,176.0,,
Car 29,resource_use_end,payment_ends,1658.0,1.0,,10.0,50.0
Car 29,resource_use,pumping_begins,1658.0,1.0,,10.0,50.0
StationTank,fuel_level_change,fuel_level_change,1658.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1659.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1660.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1661.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1662.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1663.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1664.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1665.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1666.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1667.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1668.0,,176.0,,
StationTank,fuel_level_change,fuel_level_change,1669.0,,176.0,,
Car 30,resource_use_end,pumping_ends,1670.0,2.0,,25.0,50.0
Car 30,arrival_departure,depart,1670.0,,,,
StationTank,fuel_level_change,fuel_level_change,1670.0,,176.0,,
Car 31,resource_use,payment_begins,1670.0,2.0,,12.0,50.0
StationTank,fuel_level_change,fuel_level_change,1671.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1672.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1673.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1674.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1675.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1676.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1677.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1678.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1679.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1680.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1681.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1682.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1683.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1684.0,,138.0,,
Call 1,arrival_departure,arrival,1685.0,,,,
Call 1,queue,calling_truck,1685.0,,,,
StationTank,fuel_level_change,fuel_level_change,1685.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1686.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1687.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1688.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1689.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1690.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1691.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1692.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1693.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1694.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1695.0,,138.0,,
StationTank,fuel_level_change,fuel_level_change,1696.0,,138.0,,
Car 36,arrival_departure,arrival,1697.0,,,,
Car 36,queue,pump_queue_wait_begins,1697.0,,,11.0,50.0
StationTank,fuel_level_change,fuel_level_change,1697.0,,138.0,,
Car 29,resource_use_end,pumping_ends,1698.0,1.0,,10.0,50.0
Car 29,arrival_departure,depart,1698.0,,,,
StationTank,fuel_level_change,fuel_level_change,1698.0,,138.0,,
Car 32,resource_use,payment_begins,1698.0,1.0,,12.0,50.0
StationTank,fuel_level_change,fuel_level_change,1699.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1700.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1701.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1702.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1703.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1704.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1705.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1706.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1707.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1708.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1709.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1710.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1711.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1712.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1713.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1714.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1715.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1716.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1717.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1718.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1719.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1720.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1721.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1722.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1723.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1724.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1725.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1726.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1727.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1728.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1729.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1730.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1731.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1732.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1733.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1734.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1735.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1736.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1737.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1738.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1739.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1740.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1741.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1742.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1743.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1744.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1745.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1746.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1747.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1748.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1749.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1750.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1751.0,,100.0,,
Car 37,arrival_departure,arrival,1752.0,,,,
Car 37,queue,pump_queue_wait_begins,1752.0,,,17.0,50.0
StationTank,fuel_level_change,fuel_level_change,1752.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1753.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1754.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1755.0,,100.0,,
Car 31,resource_use_end,payment_ends,1756.0,2.0,,12.0,50.0
Car 31,resource_use,pumping_begins,1756.0,2.0,,12.0,50.0
StationTank,fuel_level_change,fuel_level_change,1756.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1757.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1758.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1759.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1760.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1761.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1762.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1763.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1764.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1765.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1766.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1767.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1768.0,,100.0,,
Car 32,resource_use_end,payment_ends,1769.0,1.0,,12.0,50.0
Car 32,resource_use,pumping_begins,1769.0,1.0,,12.0,50.0
StationTank,fuel_level_change,fuel_level_change,1769.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1770.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1771.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1772.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1773.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1774.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1775.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1776.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1777.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1778.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1779.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1780.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1781.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1782.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1783.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1784.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1785.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1786.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1787.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1788.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1789.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1790.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1791.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1792.0,,100.0,,
StationTank,fuel_level_change,fuel_level_change,1793.0,,100.0,,
Car 31,resource_use_end,pumping_ends,1794.0,2.0,,12.0,50.0
Car 31,arrival_departure,depart,1794.0,,,,
StationTank,fuel_level_change,fuel_level_change,1794.0,,100.0,,
Car 33,resource_use,payment_begins,1794.0,2.0,,15.0,50.0
StationTank,fuel_level_change,fuel_level_change,1795.0,,65.0,,
StationTank,fuel_level_change,fuel_level_change,1796.0,,65.0,,
StationTank,fuel_level_change,fuel_level_change,1797.0,,65.0,,
StationTank,fuel_level_change,fuel_level_change,1798.0,,65.0,,
StationTank,fuel_level_change,fuel_level_change,1799.0,,65.0,,
StationTank,fuel_level_change,fuel_level_change,1800.0,,65.0,,
StationTank,fuel_level_change,fuel_level_change,1801.0,,65.0,,
StationTank,fuel_level_change,fuel_level_change,1802.0,,65.0,,
StationTank,fuel_level_change,fuel_level_change,1803.0,,65.0,,
StationTank,fuel_level_change,fuel_level_change,1804.0,,65.0,,
StationTank,fuel_level_change,fuel_level_change,1805.0,,65.0,,
StationTank,fuel_level_change,fuel_level_change,1806.0,,65.0,,
Car 32,resource_use_end,pumping_ends,1807.0,1.0,,12.0,50.0
Car 32,arrival_departure,depart,1807.0,,,,
StationTank,fuel_level_change,fuel_level_change,1807.0,,65.0,,
Car 34,resource_use,payment_begins,1807.0,1.0,,7.0,50.0
StationTank,fuel_level_change,fuel_level_change,1808.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1809.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1810.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1811.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1812.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1813.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1814.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1815.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1816.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1817.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1818.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1819.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1820.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1821.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1822.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1823.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1824.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1825.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1826.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1827.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1828.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1829.0,,22.0,,
Car 38,arrival_departure,arrival,1830.0,,,,
Car 38,queue,pump_queue_wait_begins,1830.0,,,9.0,50.0
StationTank,fuel_level_change,fuel_level_change,1830.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1831.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1832.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1833.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1834.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1835.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1836.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1837.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1838.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1839.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1840.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1841.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1842.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1843.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1844.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1845.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1846.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1847.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1848.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1849.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1850.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1851.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1852.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1853.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1854.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1855.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1856.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1857.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1858.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1859.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1860.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1861.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1862.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1863.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1864.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1865.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1866.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1867.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1868.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1869.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1870.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1871.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1872.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1873.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1874.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1875.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1876.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1877.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1878.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1879.0,,22.0,,
Car 33,resource_use_end,payment_ends,1880.0,2.0,,15.0,50.0
Car 33,resource_use,pumping_begins,1880.0,2.0,,15.0,50.0
StationTank,fuel_level_change,fuel_level_change,1880.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1881.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1882.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1883.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1884.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1885.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1886.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1887.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1888.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1889.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1890.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1891.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1892.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1893.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1894.0,,22.0,,
Car 34,resource_use_end,payment_ends,1895.0,1.0,,7.0,50.0
Car 34,resource_use,pumping_begins,1895.0,1.0,,7.0,50.0
StationTank,fuel_level_change,fuel_level_change,1895.0,,22.0,,
StationTank,fuel_level_change,fuel_level_change,1896.0,,22.0,,
